vox;algo;r1;ph;wf;ntf;snr;param;evalue;tvalue
3;RM;0.5;90;0;0;5;t1est;0.435538;0.500000
3;RM;0.5;90;0;0;5;m0est;1.020282;1.000000
3;RM;0.5;90;0;0;5;bbya;1.780042;2.000000
4;RM;0.5;90;0;0;5;t1est;0.511500;0.500000
4;RM;0.5;90;0;0;5;m0est;1.030343;1.000000
4;RM;0.5;90;0;0;5;bbya;1.971134;2.000000
5;RM;0.5;90;0;0;5;t1est;0.534712;0.500000
5;RM;0.5;90;0;0;5;m0est;0.995422;1.000000
5;RM;0.5;90;0;0;5;bbya;2.049093;2.000000
6;RM;0.5;90;0;0;5;t1est;0.548847;0.500000
6;RM;0.5;90;0;0;5;m0est;0.999693;1.000000
6;RM;0.5;90;0;0;5;bbya;2.091480;2.000000
7;RM;0.5;90;0;0;5;t1est;0.443633;0.500000
7;RM;0.5;90;0;0;5;m0est;1.077624;1.000000
7;RM;0.5;90;0;0;5;bbya;1.841741;2.000000
8;RM;0.5;90;0;0;5;t1est;0.576643;0.500000
8;RM;0.5;90;0;0;5;m0est;1.000136;1.000000
8;RM;0.5;90;0;0;5;bbya;2.181320;2.000000
9;RM;0.5;90;0;0;5;t1est;0.513516;0.500000
9;RM;0.5;90;0;0;5;m0est;1.008883;1.000000
9;RM;0.5;90;0;0;5;bbya;2.144125;2.000000
10;RM;0.5;90;0;0;5;t1est;0.469307;0.500000
10;RM;0.5;90;0;0;5;m0est;1.023760;1.000000
10;RM;0.5;90;0;0;5;bbya;1.815734;2.000000
1;RM;1;90;0;0;5;t1est;1.022321;1.000000
1;RM;1;90;0;0;5;m0est;1.027030;1.000000
1;RM;1;90;0;0;5;bbya;2.038908;2.000000
2;RM;1;90;0;0;5;t1est;1.055115;1.000000
2;RM;1;90;0;0;5;m0est;1.032007;1.000000
2;RM;1;90;0;0;5;bbya;2.008245;2.000000
3;RM;1;90;0;0;5;t1est;0.984150;1.000000
3;RM;1;90;0;0;5;m0est;1.053108;1.000000
3;RM;1;90;0;0;5;bbya;1.867532;2.000000
4;RM;1;90;0;0;5;t1est;0.967127;1.000000
4;RM;1;90;0;0;5;m0est;1.061433;1.000000
4;RM;1;90;0;0;5;bbya;1.851580;2.000000
5;RM;1;90;0;0;5;t1est;0.900728;1.000000
5;RM;1;90;0;0;5;m0est;1.011286;1.000000
5;RM;1;90;0;0;5;bbya;1.922574;2.000000
6;RM;1;90;0;0;5;t1est;0.839350;1.000000
6;RM;1;90;0;0;5;m0est;1.076092;1.000000
6;RM;1;90;0;0;5;bbya;1.686273;2.000000
7;RM;1;90;0;0;5;t1est;0.914977;1.000000
7;RM;1;90;0;0;5;m0est;1.013310;1.000000
7;RM;1;90;0;0;5;bbya;1.987591;2.000000
8;RM;1;90;0;0;5;t1est;0.984684;1.000000
8;RM;1;90;0;0;5;m0est;1.022158;1.000000
8;RM;1;90;0;0;5;bbya;1.981324;2.000000
9;RM;1;90;0;0;5;t1est;0.974254;1.000000
9;RM;1;90;0;0;5;m0est;0.992274;1.000000
9;RM;1;90;0;0;5;bbya;2.052338;2.000000
10;RM;1;90;0;0;5;t1est;0.941075;1.000000
10;RM;1;90;0;0;5;m0est;1.041645;1.000000
10;RM;1;90;0;0;5;bbya;1.865484;2.000000
1;RM;1.5;90;0;0;5;t1est;1.417420;1.500000
1;RM;1.5;90;0;0;5;m0est;1.108037;1.000000
1;RM;1.5;90;0;0;5;bbya;1.804730;2.000000
2;RM;1.5;90;0;0;5;t1est;1.585546;1.500000
2;RM;1.5;90;0;0;5;m0est;1.036177;1.000000
2;RM;1.5;90;0;0;5;bbya;2.125499;2.000000
3;RM;1.5;90;0;0;5;t1est;1.559128;1.500000
3;RM;1.5;90;0;0;5;m0est;1.029608;1.000000
3;RM;1.5;90;0;0;5;bbya;1.950940;2.000000
4;RM;1.5;90;0;0;5;t1est;1.307828;1.500000
4;RM;1.5;90;0;0;5;m0est;1.025872;1.000000
4;RM;1.5;90;0;0;5;bbya;1.977459;2.000000
5;RM;1.5;90;0;0;5;t1est;1.568691;1.500000
5;RM;1.5;90;0;0;5;m0est;1.053295;1.000000
5;RM;1.5;90;0;0;5;bbya;2.022592;2.000000
6;RM;1.5;90;0;0;5;t1est;1.442456;1.500000
6;RM;1.5;90;0;0;5;m0est;1.072857;1.000000
6;RM;1.5;90;0;0;5;bbya;1.817772;2.000000
7;RM;1.5;90;0;0;5;t1est;1.452537;1.500000
7;RM;1.5;90;0;0;5;m0est;1.024847;1.000000
7;RM;1.5;90;0;0;5;bbya;1.991357;2.000000
8;RM;1.5;90;0;0;5;t1est;1.624032;1.500000
8;RM;1.5;90;0;0;5;m0est;0.996091;1.000000
8;RM;1.5;90;0;0;5;bbya;2.241157;2.000000
9;RM;1.5;90;0;0;5;t1est;1.607971;1.500000
9;RM;1.5;90;0;0;5;m0est;1.033204;1.000000
9;RM;1.5;90;0;0;5;bbya;2.081804;2.000000
10;RM;1.5;90;0;0;5;t1est;1.612831;1.500000
10;RM;1.5;90;0;0;5;m0est;0.998044;1.000000
10;RM;1.5;90;0;0;5;bbya;2.142008;2.000000
1;RM;2;90;0;0;5;t1est;1.950477;2.000000
1;RM;2;90;0;0;5;m0est;0.948143;1.000000
1;RM;2;90;0;0;5;bbya;2.224183;2.000000
2;RM;2;90;0;0;5;t1est;1.746144;2.000000
2;RM;2;90;0;0;5;m0est;1.021042;1.000000
2;RM;2;90;0;0;5;bbya;1.933815;2.000000
3;RM;2;90;0;0;5;t1est;1.809639;2.000000
3;RM;2;90;0;0;5;m0est;1.034023;1.000000
3;RM;2;90;0;0;5;bbya;1.897270;2.000000
4;RM;2;90;0;0;5;t1est;2.213247;2.000000
4;RM;2;90;0;0;5;m0est;1.068846;1.000000
4;RM;2;90;0;0;5;bbya;1.987653;2.000000
5;RM;2;90;0;0;5;t1est;1.943760;2.000000
5;RM;2;90;0;0;5;m0est;1.072221;1.000000
5;RM;2;90;0;0;5;bbya;1.824617;2.000000
6;RM;2;90;0;0;5;t1est;2.186658;2.000000
6;RM;2;90;0;0;5;m0est;0.990361;1.000000
6;RM;2;90;0;0;5;bbya;2.202371;2.000000
7;RM;2;90;0;0;5;t1est;2.073560;2.000000
7;RM;2;90;0;0;5;m0est;0.991578;1.000000
7;RM;2;90;0;0;5;bbya;2.150315;2.000000
8;RM;2;90;0;0;5;t1est;1.979361;2.000000
8;RM;2;90;0;0;5;m0est;1.038312;1.000000
8;RM;2;90;0;0;5;bbya;1.964761;2.000000
9;RM;2;90;0;0;5;t1est;2.028538;2.000000
9;RM;2;90;0;0;5;m0est;1.065821;1.000000
9;RM;2;90;0;0;5;bbya;1.996011;2.000000
10;RM;2;90;0;0;5;t1est;1.928016;2.000000
10;RM;2;90;0;0;5;m0est;1.030902;1.000000
10;RM;2;90;0;0;5;bbya;1.955440;2.000000
1;RM;2.5;90;0;0;5;t1est;2.322212;2.500000
1;RM;2.5;90;0;0;5;m0est;1.001111;1.000000
1;RM;2.5;90;0;0;5;bbya;2.013239;2.000000
2;RM;2.5;90;0;0;5;t1est;2.348084;2.500000
2;RM;2.5;90;0;0;5;m0est;0.969237;1.000000
2;RM;2.5;90;0;0;5;bbya;2.101207;2.000000
3;RM;2.5;90;0;0;5;t1est;2.591822;2.500000
3;RM;2.5;90;0;0;5;m0est;1.150069;1.000000
3;RM;2.5;90;0;0;5;bbya;1.932729;2.000000
4;RM;2.5;90;0;0;5;t1est;2.463679;2.500000
4;RM;2.5;90;0;0;5;m0est;1.079797;1.000000
4;RM;2.5;90;0;0;5;bbya;1.894876;2.000000
5;RM;2.5;90;0;0;5;t1est;2.413547;2.500000
5;RM;2.5;90;0;0;5;m0est;1.045843;1.000000
5;RM;2.5;90;0;0;5;bbya;1.996501;2.000000
6;RM;2.5;90;0;0;5;t1est;2.609393;2.500000
6;RM;2.5;90;0;0;5;m0est;1.029339;1.000000
6;RM;2.5;90;0;0;5;bbya;2.085176;2.000000
7;RM;2.5;90;0;0;5;t1est;2.677154;2.500000
7;RM;2.5;90;0;0;5;m0est;1.241635;1.000000
7;RM;2.5;90;0;0;5;bbya;1.850878;2.000000
8;RM;2.5;90;0;0;5;t1est;2.506186;2.500000
8;RM;2.5;90;0;0;5;m0est;1.146167;1.000000
8;RM;2.5;90;0;0;5;bbya;1.911897;2.000000
9;RM;2.5;90;0;0;5;t1est;2.222849;2.500000
9;RM;2.5;90;0;0;5;m0est;0.985886;1.000000
9;RM;2.5;90;0;0;5;bbya;1.973382;2.000000
10;RM;2.5;90;0;0;5;t1est;2.305343;2.500000
10;RM;2.5;90;0;0;5;m0est;0.999042;1.000000
10;RM;2.5;90;0;0;5;bbya;1.971568;2.000000
1;RM;0.5;135;0;0;5;t1est;0.462789;0.500000
1;RM;0.5;135;0;0;5;m0est;1.079542;1.000000
1;RM;0.5;135;0;0;5;bbya;1.726086;2.000000
2;RM;0.5;135;0;0;5;t1est;0.382878;0.500000
2;RM;0.5;135;0;0;5;m0est;1.029466;1.000000
2;RM;0.5;135;0;0;5;bbya;1.955777;2.000000
3;RM;0.5;135;0;0;5;t1est;0.445417;0.500000
3;RM;0.5;135;0;0;5;m0est;1.027894;1.000000
3;RM;0.5;135;0;0;5;bbya;1.921543;2.000000
4;RM;0.5;135;0;0;5;t1est;0.413375;0.500000
4;RM;0.5;135;0;0;5;m0est;1.047038;1.000000
4;RM;0.5;135;0;0;5;bbya;1.760558;2.000000
5;RM;0.5;135;0;0;5;t1est;0.506267;0.500000
5;RM;0.5;135;0;0;5;m0est;1.033757;1.000000
5;RM;0.5;135;0;0;5;bbya;2.106050;2.000000
6;RM;0.5;135;0;0;5;t1est;0.443323;0.500000
6;RM;0.5;135;0;0;5;m0est;1.014174;1.000000
6;RM;0.5;135;0;0;5;bbya;1.961347;2.000000
7;RM;0.5;135;0;0;5;t1est;0.436338;0.500000
7;RM;0.5;135;0;0;5;m0est;1.014944;1.000000
7;RM;0.5;135;0;0;5;bbya;1.742344;2.000000
8;RM;0.5;135;0;0;5;t1est;0.585106;0.500000
8;RM;0.5;135;0;0;5;m0est;1.024367;1.000000
8;RM;0.5;135;0;0;5;bbya;2.152106;2.000000
9;RM;0.5;135;0;0;5;t1est;0.496612;0.500000
9;RM;0.5;135;0;0;5;m0est;1.043809;1.000000
9;RM;0.5;135;0;0;5;bbya;2.033001;2.000000
10;RM;0.5;135;0;0;5;t1est;0.516746;0.500000
10;RM;0.5;135;0;0;5;m0est;1.036617;1.000000
10;RM;0.5;135;0;0;5;bbya;2.084169;2.000000
1;RM;1;135;0;0;5;t1est;0.981426;1.000000
1;RM;1;135;0;0;5;m0est;1.034588;1.000000
1;RM;1;135;0;0;5;bbya;1.938237;2.000000
2;RM;1;135;0;0;5;t1est;0.952765;1.000000
2;RM;1;135;0;0;5;m0est;1.021664;1.000000
2;RM;1;135;0;0;5;bbya;1.972694;2.000000
3;RM;1;135;0;0;5;t1est;1.026944;1.000000
3;RM;1;135;0;0;5;m0est;1.009902;1.000000
3;RM;1;135;0;0;5;bbya;2.112455;2.000000
4;RM;1;135;0;0;5;t1est;0.970303;1.000000
4;RM;1;135;0;0;5;m0est;1.083806;1.000000
4;RM;1;135;0;0;5;bbya;1.884109;2.000000
5;RM;1;135;0;0;5;t1est;1.018816;1.000000
5;RM;1;135;0;0;5;m0est;1.051496;1.000000
5;RM;1;135;0;0;5;bbya;2.001206;2.000000
6;RM;1;135;0;0;5;t1est;1.010799;1.000000
6;RM;1;135;0;0;5;m0est;1.023367;1.000000
6;RM;1;135;0;0;5;bbya;2.009327;2.000000
7;RM;1;135;0;0;5;t1est;0.982707;1.000000
7;RM;1;135;0;0;5;m0est;1.063261;1.000000
7;RM;1;135;0;0;5;bbya;1.883209;2.000000
8;RM;1;135;0;0;5;t1est;0.868520;1.000000
8;RM;1;135;0;0;5;m0est;1.071995;1.000000
8;RM;1;135;0;0;5;bbya;1.733049;2.000000
9;RM;1;135;0;0;5;t1est;0.999660;1.000000
9;RM;1;135;0;0;5;m0est;1.002708;1.000000
9;RM;1;135;0;0;5;bbya;1.956489;2.000000
1;RM;1.5;135;0;0;5;t1est;1.610482;1.500000
1;RM;1.5;135;0;0;5;m0est;1.016352;1.000000
1;RM;1.5;135;0;0;5;bbya;2.001175;2.000000
2;RM;1.5;135;0;0;5;t1est;1.658451;1.500000
2;RM;1.5;135;0;0;5;m0est;1.031874;1.000000
2;RM;1.5;135;0;0;5;bbya;2.103567;2.000000
3;RM;1.5;135;0;0;5;t1est;1.452006;1.500000
3;RM;1.5;135;0;0;5;m0est;1.004142;1.000000
3;RM;1.5;135;0;0;5;bbya;1.995348;2.000000
4;RM;1.5;135;0;0;5;t1est;1.464304;1.500000
4;RM;1.5;135;0;0;5;m0est;1.009271;1.000000
4;RM;1.5;135;0;0;5;bbya;2.177814;2.000000
5;RM;1.5;135;0;0;5;t1est;1.419389;1.500000
5;RM;1.5;135;0;0;5;m0est;1.032042;1.000000
5;RM;1.5;135;0;0;5;bbya;2.005637;2.000000
6;RM;1.5;135;0;0;5;t1est;1.438090;1.500000
6;RM;1.5;135;0;0;5;m0est;1.073530;1.000000
6;RM;1.5;135;0;0;5;bbya;1.933122;2.000000
7;RM;1.5;135;0;0;5;t1est;1.540200;1.500000
7;RM;1.5;135;0;0;5;m0est;1.006611;1.000000
7;RM;1.5;135;0;0;5;bbya;2.163577;2.000000
8;RM;1.5;135;0;0;5;t1est;1.448747;1.500000
8;RM;1.5;135;0;0;5;m0est;1.104517;1.000000
8;RM;1.5;135;0;0;5;bbya;1.783398;2.000000
9;RM;1.5;135;0;0;5;t1est;1.449493;1.500000
9;RM;1.5;135;0;0;5;m0est;1.098543;1.000000
9;RM;1.5;135;0;0;5;bbya;1.890665;2.000000
10;RM;1.5;135;0;0;5;t1est;1.636488;1.500000
10;RM;1.5;135;0;0;5;m0est;1.019533;1.000000
10;RM;1.5;135;0;0;5;bbya;2.067273;2.000000
1;RM;2;135;0;0;5;t1est;2.028075;2.000000
1;RM;2;135;0;0;5;m0est;1.062580;1.000000
1;RM;2;135;0;0;5;bbya;2.008538;2.000000
2;RM;2;135;0;0;5;t1est;1.909092;2.000000
2;RM;2;135;0;0;5;m0est;0.997122;1.000000
2;RM;2;135;0;0;5;bbya;2.029838;2.000000
3;RM;2;135;0;0;5;t1est;2.187835;2.000000
3;RM;2;135;0;0;5;m0est;0.998278;1.000000
3;RM;2;135;0;0;5;bbya;2.159747;2.000000
4;RM;2;135;0;0;5;t1est;2.067225;2.000000
4;RM;2;135;0;0;5;m0est;1.107959;1.000000
4;RM;2;135;0;0;5;bbya;1.926139;2.000000
5;RM;2;135;0;0;5;t1est;1.946098;2.000000
5;RM;2;135;0;0;5;m0est;0.980677;1.000000
5;RM;2;135;0;0;5;bbya;2.026401;2.000000
6;RM;2;135;0;0;5;t1est;1.772144;2.000000
6;RM;2;135;0;0;5;m0est;1.025169;1.000000
6;RM;2;135;0;0;5;bbya;1.955207;2.000000
7;RM;2;135;0;0;5;t1est;2.067231;2.000000
7;RM;2;135;0;0;5;m0est;0.973896;1.000000
7;RM;2;135;0;0;5;bbya;2.201286;2.000000
8;RM;2;135;0;0;5;t1est;2.026011;2.000000
8;RM;2;135;0;0;5;m0est;0.998537;1.000000
8;RM;2;135;0;0;5;bbya;2.142181;2.000000
9;RM;2;135;0;0;5;t1est;2.134054;2.000000
9;RM;2;135;0;0;5;m0est;1.020029;1.000000
9;RM;2;135;0;0;5;bbya;2.142732;2.000000
10;RM;2;135;0;0;5;t1est;1.976752;2.000000
10;RM;2;135;0;0;5;m0est;0.978989;1.000000
10;RM;2;135;0;0;5;bbya;2.148733;2.000000
1;RM;2.5;135;0;0;5;t1est;2.558290;2.500000
1;RM;2.5;135;0;0;5;m0est;1.068558;1.000000
1;RM;2.5;135;0;0;5;bbya;1.983832;2.000000
2;RM;2.5;135;0;0;5;t1est;2.553866;2.500000
2;RM;2.5;135;0;0;5;m0est;1.050902;1.000000
2;RM;2.5;135;0;0;5;bbya;1.994329;2.000000
3;RM;2.5;135;0;0;5;t1est;2.372013;2.500000
3;RM;2.5;135;0;0;5;m0est;0.953052;1.000000
3;RM;2.5;135;0;0;5;bbya;2.095750;2.000000
4;RM;2.5;135;0;0;5;t1est;2.426589;2.500000
4;RM;2.5;135;0;0;5;m0est;1.034244;1.000000
4;RM;2.5;135;0;0;5;bbya;2.017578;2.000000
5;RM;2.5;135;0;0;5;t1est;2.536886;2.500000
5;RM;2.5;135;0;0;5;m0est;1.090243;1.000000
5;RM;2.5;135;0;0;5;bbya;1.960660;2.000000
6;RM;2.5;135;0;0;5;t1est;2.581323;2.500000
6;RM;2.5;135;0;0;5;m0est;1.038256;1.000000
6;RM;2.5;135;0;0;5;bbya;2.059035;2.000000
7;RM;2.5;135;0;0;5;t1est;2.531100;2.500000
7;RM;2.5;135;0;0;5;m0est;1.066726;1.000000
7;RM;2.5;135;0;0;5;bbya;2.087008;2.000000
8;RM;2.5;135;0;0;5;t1est;2.521951;2.500000
8;RM;2.5;135;0;0;5;m0est;1.303352;1.000000
8;RM;2.5;135;0;0;5;bbya;1.730666;2.000000
9;RM;2.5;135;0;0;5;t1est;2.447834;2.500000
9;RM;2.5;135;0;0;5;m0est;1.180227;1.000000
9;RM;2.5;135;0;0;5;bbya;1.776592;2.000000
10;RM;2.5;135;0;0;5;t1est;2.396870;2.500000
10;RM;2.5;135;0;0;5;m0est;1.026676;1.000000
10;RM;2.5;135;0;0;5;bbya;1.919843;2.000000
1;RM;0.5;180;0;0;5;t1est;0.445308;0.500000
1;RM;0.5;180;0;0;5;m0est;1.034465;1.000000
1;RM;0.5;180;0;0;5;bbya;1.735719;2.000000
2;RM;0.5;180;0;0;5;t1est;0.425942;0.500000
2;RM;0.5;180;0;0;5;m0est;1.033211;1.000000
2;RM;0.5;180;0;0;5;bbya;1.746263;2.000000
3;RM;0.5;180;0;0;5;t1est;0.488415;0.500000
3;RM;0.5;180;0;0;5;m0est;1.039808;1.000000
3;RM;0.5;180;0;0;5;bbya;1.853389;2.000000
4;RM;0.5;180;0;0;5;t1est;0.555393;0.500000
4;RM;0.5;180;0;0;5;m0est;1.016936;1.000000
4;RM;0.5;180;0;0;5;bbya;2.084264;2.000000
5;RM;0.5;180;0;0;5;t1est;0.537257;0.500000
5;RM;0.5;180;0;0;5;m0est;1.033304;1.000000
5;RM;0.5;180;0;0;5;bbya;2.224820;2.000000
6;RM;0.5;180;0;0;5;t1est;0.523703;0.500000
6;RM;0.5;180;0;0;5;m0est;1.023423;1.000000
6;RM;0.5;180;0;0;5;bbya;2.205630;2.000000
7;RM;0.5;180;0;0;5;t1est;0.415873;0.500000
7;RM;0.5;180;0;0;5;m0est;1.067097;1.000000
7;RM;0.5;180;0;0;5;bbya;1.690830;2.000000
8;RM;0.5;180;0;0;5;t1est;0.403616;0.500000
8;RM;0.5;180;0;0;5;m0est;1.021991;1.000000
8;RM;0.5;180;0;0;5;bbya;1.817831;2.000000
9;RM;0.5;180;0;0;5;t1est;0.517284;0.500000
9;RM;0.5;180;0;0;5;m0est;1.028553;1.000000
9;RM;0.5;180;0;0;5;bbya;2.362706;2.000000
10;RM;0.5;180;0;0;5;t1est;0.499807;0.500000
10;RM;0.5;180;0;0;5;m0est;1.030024;1.000000
10;RM;0.5;180;0;0;5;bbya;2.073244;2.000000
1;RM;1;180;0;0;5;t1est;0.919920;1.000000
1;RM;1;180;0;0;5;m0est;1.026664;1.000000
1;RM;1;180;0;0;5;bbya;1.892275;2.000000
2;RM;1;180;0;0;5;t1est;1.163380;1.000000
2;RM;1;180;0;0;5;m0est;1.027120;1.000000
2;RM;1;180;0;0;5;bbya;2.108723;2.000000
3;RM;1;180;0;0;5;t1est;0.971156;1.000000
3;RM;1;180;0;0;5;m0est;1.034312;1.000000
3;RM;1;180;0;0;5;bbya;1.941580;2.000000
4;RM;1;180;0;0;5;t1est;1.089651;1.000000
4;RM;1;180;0;0;5;m0est;1.077673;1.000000
4;RM;1;180;0;0;5;bbya;1.897333;2.000000
5;RM;1;180;0;0;5;t1est;1.061391;1.000000
5;RM;1;180;0;0;5;m0est;1.042176;1.000000
5;RM;1;180;0;0;5;bbya;1.987824;2.000000
6;RM;1;180;0;0;5;t1est;0.980902;1.000000
6;RM;1;180;0;0;5;m0est;1.048465;1.000000
6;RM;1;180;0;0;5;bbya;1.871636;2.000000
7;RM;1;180;0;0;5;t1est;1.000395;1.000000
7;RM;1;180;0;0;5;m0est;1.051163;1.000000
7;RM;1;180;0;0;5;bbya;1.978674;2.000000
8;RM;1;180;0;0;5;t1est;1.076312;1.000000
8;RM;1;180;0;0;5;m0est;1.053276;1.000000
8;RM;1;180;0;0;5;bbya;2.025147;2.000000
9;RM;1;180;0;0;5;t1est;1.091977;1.000000
9;RM;1;180;0;0;5;m0est;1.063934;1.000000
9;RM;1;180;0;0;5;bbya;1.960279;2.000000
10;RM;1;180;0;0;5;t1est;1.115017;1.000000
10;RM;1;180;0;0;5;m0est;1.035825;1.000000
10;RM;1;180;0;0;5;bbya;2.126781;2.000000
1;RM;1.5;180;0;0;5;t1est;1.569842;1.500000
1;RM;1.5;180;0;0;5;m0est;0.989293;1.000000
1;RM;1.5;180;0;0;5;bbya;2.187788;2.000000
2;RM;1.5;180;0;0;5;t1est;1.313255;1.500000
2;RM;1.5;180;0;0;5;m0est;1.010703;1.000000
2;RM;1.5;180;0;0;5;bbya;1.972073;2.000000
3;RM;1.5;180;0;0;5;t1est;1.365150;1.500000
3;RM;1.5;180;0;0;5;m0est;1.014069;1.000000
3;RM;1.5;180;0;0;5;bbya;1.914258;2.000000
4;RM;1.5;180;0;0;5;t1est;1.421561;1.500000
4;RM;1.5;180;0;0;5;m0est;1.009669;1.000000
4;RM;1.5;180;0;0;5;bbya;2.104670;2.000000
5;RM;1.5;180;0;0;5;t1est;1.509613;1.500000
5;RM;1.5;180;0;0;5;m0est;1.052363;1.000000
5;RM;1.5;180;0;0;5;bbya;1.993757;2.000000
6;RM;1.5;180;0;0;5;t1est;1.541486;1.500000
6;RM;1.5;180;0;0;5;m0est;1.046878;1.000000
6;RM;1.5;180;0;0;5;bbya;2.005869;2.000000
7;RM;1.5;180;0;0;5;t1est;1.600137;1.500000
7;RM;1.5;180;0;0;5;m0est;1.053359;1.000000
7;RM;1.5;180;0;0;5;bbya;2.031280;2.000000
8;RM;1.5;180;0;0;5;t1est;1.490753;1.500000
8;RM;1.5;180;0;0;5;m0est;1.070933;1.000000
8;RM;1.5;180;0;0;5;bbya;1.962168;2.000000
9;RM;1.5;180;0;0;5;t1est;1.425251;1.500000
9;RM;1.5;180;0;0;5;m0est;1.044470;1.000000
9;RM;1.5;180;0;0;5;bbya;1.870474;2.000000
10;RM;1.5;180;0;0;5;t1est;1.504354;1.500000
10;RM;1.5;180;0;0;5;m0est;1.050178;1.000000
10;RM;1.5;180;0;0;5;bbya;1.970111;2.000000
1;RM;2;180;0;0;5;t1est;1.946665;2.000000
1;RM;2;180;0;0;5;m0est;1.122832;1.000000
1;RM;2;180;0;0;5;bbya;1.870151;2.000000
2;RM;2;180;0;0;5;t1est;2.061494;2.000000
2;RM;2;180;0;0;5;m0est;1.062523;1.000000
2;RM;2;180;0;0;5;bbya;1.938114;2.000000
3;RM;2;180;0;0;5;t1est;2.143773;2.000000
3;RM;2;180;0;0;5;m0est;0.997401;1.000000
3;RM;2;180;0;0;5;bbya;2.144711;2.000000
4;RM;2;180;0;0;5;t1est;1.940771;2.000000
4;RM;2;180;0;0;5;m0est;1.072533;1.000000
4;RM;2;180;0;0;5;bbya;1.936144;2.000000
5;RM;2;180;0;0;5;t1est;1.849081;2.000000
5;RM;2;180;0;0;5;m0est;1.110303;1.000000
5;RM;2;180;0;0;5;bbya;1.804672;2.000000
6;RM;2;180;0;0;5;t1est;1.985570;2.000000
6;RM;2;180;0;0;5;m0est;1.022359;1.000000
6;RM;2;180;0;0;5;bbya;2.071874;2.000000
7;RM;2;180;0;0;5;t1est;2.004758;2.000000
7;RM;2;180;0;0;5;m0est;1.015527;1.000000
7;RM;2;180;0;0;5;bbya;2.045433;2.000000
8;RM;2;180;0;0;5;t1est;2.023637;2.000000
8;RM;2;180;0;0;5;m0est;1.066821;1.000000
8;RM;2;180;0;0;5;bbya;2.019081;2.000000
9;RM;2;180;0;0;5;t1est;1.898293;2.000000
9;RM;2;180;0;0;5;m0est;0.989671;1.000000
9;RM;2;180;0;0;5;bbya;2.031713;2.000000
1;RM;2.5;180;0;0;5;t1est;2.396360;2.500000
1;RM;2.5;180;0;0;5;m0est;1.156926;1.000000
1;RM;2.5;180;0;0;5;bbya;1.829781;2.000000
2;RM;2.5;180;0;0;5;t1est;2.424274;2.500000
2;RM;2.5;180;0;0;5;m0est;1.078073;1.000000
2;RM;2.5;180;0;0;5;bbya;1.909370;2.000000
3;RM;2.5;180;0;0;5;t1est;2.499125;2.500000
3;RM;2.5;180;0;0;5;m0est;1.017443;1.000000
3;RM;2.5;180;0;0;5;bbya;2.127151;2.000000
4;RM;2.5;180;0;0;5;t1est;2.381613;2.500000
4;RM;2.5;180;0;0;5;m0est;1.147969;1.000000
4;RM;2.5;180;0;0;5;bbya;1.836291;2.000000
5;RM;2.5;180;0;0;5;t1est;2.445048;2.500000
5;RM;2.5;180;0;0;5;m0est;1.048258;1.000000
5;RM;2.5;180;0;0;5;bbya;1.998849;2.000000
6;RM;2.5;180;0;0;5;t1est;2.448214;2.500000
6;RM;2.5;180;0;0;5;m0est;1.011366;1.000000
6;RM;2.5;180;0;0;5;bbya;2.100502;2.000000
7;RM;2.5;180;0;0;5;t1est;2.386092;2.500000
7;RM;2.5;180;0;0;5;m0est;1.067802;1.000000
7;RM;2.5;180;0;0;5;bbya;1.884052;2.000000
8;RM;2.5;180;0;0;5;t1est;2.478965;2.500000
8;RM;2.5;180;0;0;5;m0est;1.066535;1.000000
8;RM;2.5;180;0;0;5;bbya;1.953824;2.000000
9;RM;2.5;180;0;0;5;t1est;2.355374;2.500000
9;RM;2.5;180;0;0;5;m0est;1.026403;1.000000
9;RM;2.5;180;0;0;5;bbya;1.919733;2.000000
10;RM;2.5;180;0;0;5;t1est;2.272178;2.500000
10;RM;2.5;180;0;0;5;m0est;1.091777;1.000000
10;RM;2.5;180;0;0;5;bbya;1.881369;2.000000
1;RM;0.5;225;0;0;5;t1est;0.491634;0.500000
1;RM;0.5;225;0;0;5;m0est;1.003616;1.000000
1;RM;0.5;225;0;0;5;bbya;1.832631;2.000000
2;RM;0.5;225;0;0;5;t1est;0.505370;0.500000
2;RM;0.5;225;0;0;5;m0est;1.016231;1.000000
2;RM;0.5;225;0;0;5;bbya;1.987795;2.000000
3;RM;0.5;225;0;0;5;t1est;0.480993;0.500000
3;RM;0.5;225;0;0;5;m0est;1.043070;1.000000
3;RM;0.5;225;0;0;5;bbya;1.804046;2.000000
4;RM;0.5;225;0;0;5;t1est;0.500248;0.500000
4;RM;0.5;225;0;0;5;m0est;1.048577;1.000000
4;RM;0.5;225;0;0;5;bbya;2.005834;2.000000
5;RM;0.5;225;0;0;5;t1est;0.552171;0.500000
5;RM;0.5;225;0;0;5;m0est;1.042650;1.000000
5;RM;0.5;225;0;0;5;bbya;2.096107;2.000000
6;RM;0.5;225;0;0;5;t1est;0.490695;0.500000
6;RM;0.5;225;0;0;5;m0est;1.035332;1.000000
6;RM;0.5;225;0;0;5;bbya;1.984703;2.000000
7;RM;0.5;225;0;0;5;t1est;0.456567;0.500000
7;RM;0.5;225;0;0;5;m0est;1.052078;1.000000
7;RM;0.5;225;0;0;5;bbya;1.861845;2.000000
8;RM;0.5;225;0;0;5;t1est;0.443503;0.500000
8;RM;0.5;225;0;0;5;m0est;1.013988;1.000000
