vox;algo;r2;foffset;ph;wf;ntf;snr;param;evalue;tvalue
5;NM;0.08;0;315;0;0;20;m0est;1.025108;1.000000
6;NM;0.08;0;315;0;0;20;t2sest;0.086157;0.080000
6;NM;0.08;0;315;0;0;20;m0est;0.954092;1.000000
7;NM;0.08;0;315;0;0;20;t2sest;0.073375;0.080000
7;NM;0.08;0;315;0;0;20;m0est;1.066936;1.000000
8;NM;0.08;0;315;0;0;20;t2sest;0.089369;0.080000
8;NM;0.08;0;315;0;0;20;m0est;0.998402;1.000000
9;NM;0.08;0;315;0;0;20;t2sest;0.071224;0.080000
9;NM;0.08;0;315;0;0;20;m0est;1.070920;1.000000
10;NM;0.08;0;315;0;0;20;t2sest;0.079868;0.080000
10;NM;0.08;0;315;0;0;20;m0est;1.023991;1.000000
1;NM;0.02;0;0;0;0;10;t2sest;0.021644;0.020000
1;NM;0.02;0;0;0;0;10;m0est;0.946223;1.000000
2;NM;0.02;0;0;0;0;10;t2sest;0.016323;0.020000
2;NM;0.02;0;0;0;0;10;m0est;1.572153;1.000000
3;NM;0.02;0;0;0;0;10;t2sest;0.098783;0.020000
3;NM;0.02;0;0;0;0;10;m0est;0.298024;1.000000
4;NM;0.02;0;0;0;0;10;t2sest;0.022165;0.020000
4;NM;0.02;0;0;0;0;10;m0est;1.007877;1.000000
5;NM;0.02;0;0;0;0;10;t2sest;0.027248;0.020000
5;NM;0.02;0;0;0;0;10;m0est;1.042250;1.000000
6;NM;0.02;0;0;0;0;10;t2sest;0.052927;0.020000
6;NM;0.02;0;0;0;0;10;m0est;0.633307;1.000000
7;NM;0.02;0;0;0;0;10;t2sest;0.049599;0.020000
7;NM;0.02;0;0;0;0;10;m0est;0.600775;1.000000
8;NM;0.02;0;0;0;0;10;t2sest;0.094639;0.020000
8;NM;0.02;0;0;0;0;10;m0est;0.390027;1.000000
9;NM;0.02;0;0;0;0;10;t2sest;0.066664;0.020000
9;NM;0.02;0;0;0;0;10;m0est;0.503758;1.000000
10;NM;0.02;0;0;0;0;10;t2sest;0.040769;0.020000
10;NM;0.02;0;0;0;0;10;m0est;0.841603;1.000000
1;NM;0.04;0;0;0;0;10;t2sest;0.048403;0.040000
1;NM;0.04;0;0;0;0;10;m0est;0.904996;1.000000
2;NM;0.04;0;0;0;0;10;t2sest;0.042663;0.040000
2;NM;0.04;0;0;0;0;10;m0est;1.080817;1.000000
3;NM;0.04;0;0;0;0;10;t2sest;0.047956;0.040000
3;NM;0.04;0;0;0;0;10;m0est;0.944920;1.000000
4;NM;0.04;0;0;0;0;10;t2sest;0.040334;0.040000
4;NM;0.04;0;0;0;0;10;m0est;1.097915;1.000000
5;NM;0.04;0;0;0;0;10;t2sest;0.061226;0.040000
5;NM;0.04;0;0;0;0;10;m0est;0.842978;1.000000
6;NM;0.04;0;0;0;0;10;t2sest;0.047123;0.040000
6;NM;0.04;0;0;0;0;10;m0est;0.928266;1.000000
7;NM;0.04;0;0;0;0;10;t2sest;0.081884;0.040000
7;NM;0.04;0;0;0;0;10;m0est;0.622377;1.000000
8;NM;0.04;0;0;0;0;10;t2sest;0.042053;0.040000
8;NM;0.04;0;0;0;0;10;m0est;0.979360;1.000000
9;NM;0.04;0;0;0;0;10;t2sest;0.063032;0.040000
9;NM;0.04;0;0;0;0;10;m0est;0.627479;1.000000
10;NM;0.04;0;0;0;0;10;t2sest;0.060202;0.040000
10;NM;0.04;0;0;0;0;10;m0est;0.840254;1.000000
1;NM;0.06;0;0;0;0;10;t2sest;0.073744;0.060000
1;NM;0.06;0;0;0;0;10;m0est;0.797573;1.000000
2;NM;0.06;0;0;0;0;10;t2sest;0.078728;0.060000
2;NM;0.06;0;0;0;0;10;m0est;0.897968;1.000000
3;NM;0.06;0;0;0;0;10;t2sest;0.064155;0.060000
3;NM;0.06;0;0;0;0;10;m0est;1.097698;1.000000
4;NM;0.06;0;0;0;0;10;t2sest;0.072870;0.060000
4;NM;0.06;0;0;0;0;10;m0est;0.788385;1.000000
5;NM;0.06;0;0;0;0;10;t2sest;0.049784;0.060000
5;NM;0.06;0;0;0;0;10;m0est;1.133446;1.000000
6;NM;0.06;0;0;0;0;10;t2sest;0.075510;0.060000
6;NM;0.06;0;0;0;0;10;m0est;0.886548;1.000000
7;NM;0.06;0;0;0;0;10;t2sest;0.075471;0.060000
7;NM;0.06;0;0;0;0;10;m0est;1.017499;1.000000
8;NM;0.06;0;0;0;0;10;t2sest;0.059371;0.060000
8;NM;0.06;0;0;0;0;10;m0est;1.018552;1.000000
9;NM;0.06;0;0;0;0;10;t2sest;0.063623;0.060000
9;NM;0.06;0;0;0;0;10;m0est;0.883512;1.000000
10;NM;0.06;0;0;0;0;10;t2sest;0.076482;0.060000
10;NM;0.06;0;0;0;0;10;m0est;0.964812;1.000000
1;NM;0.08;0;0;0;0;10;t2sest;0.066917;0.080000
1;NM;0.08;0;0;0;0;10;m0est;1.088096;1.000000
2;NM;0.08;0;0;0;0;10;t2sest;0.103434;0.080000
2;NM;0.08;0;0;0;0;10;m0est;0.919241;1.000000
3;NM;0.08;0;0;0;0;10;t2sest;0.091122;0.080000
3;NM;0.08;0;0;0;0;10;m0est;0.988574;1.000000
4;NM;0.08;0;0;0;0;10;t2sest;0.077016;0.080000
4;NM;0.08;0;0;0;0;10;m0est;1.083495;1.000000
5;NM;0.08;0;0;0;0;10;t2sest;0.093902;0.080000
5;NM;0.08;0;0;0;0;10;m0est;1.064395;1.000000
6;NM;0.08;0;0;0;0;10;t2sest;0.078932;0.080000
6;NM;0.08;0;0;0;0;10;m0est;1.139763;1.000000
7;NM;0.08;0;0;0;0;10;t2sest;0.103560;0.080000
7;NM;0.08;0;0;0;0;10;m0est;0.897413;1.000000
8;NM;0.08;0;0;0;0;10;t2sest;0.077175;0.080000
8;NM;0.08;0;0;0;0;10;m0est;1.060967;1.000000
9;NM;0.08;0;0;0;0;10;t2sest;0.078912;0.080000
9;NM;0.08;0;0;0;0;10;m0est;0.989216;1.000000
10;NM;0.08;0;0;0;0;10;t2sest;0.084638;0.080000
10;NM;0.08;0;0;0;0;10;m0est;1.116708;1.000000
1;NM;0.02;0;45;0;0;10;t2sest;0.076314;0.020000
1;NM;0.02;0;45;0;0;10;m0est;0.510471;1.000000
2;NM;0.02;0;45;0;0;10;t2sest;0.049233;0.020000
2;NM;0.02;0;45;0;0;10;m0est;0.701493;1.000000
3;NM;0.02;0;45;0;0;10;t2sest;0.087401;0.020000
3;NM;0.02;0;45;0;0;10;m0est;0.310866;1.000000
4;NM;0.02;0;45;0;0;10;t2sest;0.068198;0.020000
4;NM;0.02;0;45;0;0;10;m0est;0.386236;1.000000
5;NM;0.02;0;45;0;0;10;t2sest;0.085367;0.020000
5;NM;0.02;0;45;0;0;10;m0est;0.410233;1.000000
6;NM;0.02;0;45;0;0;10;t2sest;0.053895;0.020000
6;NM;0.02;0;45;0;0;10;m0est;0.591786;1.000000
7;NM;0.02;0;45;0;0;10;t2sest;0.048272;0.020000
7;NM;0.02;0;45;0;0;10;m0est;0.581200;1.000000
8;NM;0.02;0;45;0;0;10;t2sest;0.059564;0.020000
8;NM;0.02;0;45;0;0;10;m0est;0.544708;1.000000
9;NM;0.02;0;45;0;0;10;t2sest;0.067343;0.020000
9;NM;0.02;0;45;0;0;10;m0est;0.496790;1.000000
10;NM;0.02;0;45;0;0;10;t2sest;0.034186;0.020000
10;NM;0.02;0;45;0;0;10;m0est;0.900667;1.000000
1;NM;0.04;0;45;0;0;10;t2sest;0.067674;0.040000
1;NM;0.04;0;45;0;0;10;m0est;0.763436;1.000000
2;NM;0.04;0;45;0;0;10;t2sest;0.059364;0.040000
2;NM;0.04;0;45;0;0;10;m0est;0.700944;1.000000
3;NM;0.04;0;45;0;0;10;t2sest;0.069214;0.040000
3;NM;0.04;0;45;0;0;10;m0est;0.721572;1.000000
4;NM;0.04;0;45;0;0;10;t2sest;0.049305;0.040000
4;NM;0.04;0;45;0;0;10;m0est;1.023556;1.000000
5;NM;0.04;0;45;0;0;10;t2sest;0.058688;0.040000
5;NM;0.04;0;45;0;0;10;m0est;0.871867;1.000000
6;NM;0.04;0;45;0;0;10;t2sest;0.051809;0.040000
6;NM;0.04;0;45;0;0;10;m0est;0.901454;1.000000
7;NM;0.04;0;45;0;0;10;t2sest;0.064174;0.040000
7;NM;0.04;0;45;0;0;10;m0est;0.734057;1.000000
8;NM;0.04;0;45;0;0;10;t2sest;0.057567;0.040000
8;NM;0.04;0;45;0;0;10;m0est;0.958792;1.000000
9;NM;0.04;0;45;0;0;10;t2sest;0.065106;0.040000
9;NM;0.04;0;45;0;0;10;m0est;0.792934;1.000000
10;NM;0.04;0;45;0;0;10;t2sest;0.052590;0.040000
10;NM;0.04;0;45;0;0;10;m0est;0.873135;1.000000
1;NM;0.06;0;45;0;0;10;t2sest;0.077471;0.060000
1;NM;0.06;0;45;0;0;10;m0est;0.936592;1.000000
2;NM;0.06;0;45;0;0;10;t2sest;0.063961;0.060000
2;NM;0.06;0;45;0;0;10;m0est;1.050101;1.000000
3;NM;0.06;0;45;0;0;10;t2sest;0.059462;0.060000
3;NM;0.06;0;45;0;0;10;m0est;1.006190;1.000000
4;NM;0.06;0;45;0;0;10;t2sest;0.080560;0.060000
4;NM;0.06;0;45;0;0;10;m0est;0.942870;1.000000
5;NM;0.06;0;45;0;0;10;t2sest;0.081735;0.060000
5;NM;0.06;0;45;0;0;10;m0est;0.921573;1.000000
6;NM;0.06;0;45;0;0;10;t2sest;0.075019;0.060000
6;NM;0.06;0;45;0;0;10;m0est;0.879713;1.000000
7;NM;0.06;0;45;0;0;10;t2sest;0.062540;0.060000
7;NM;0.06;0;45;0;0;10;m0est;0.994086;1.000000
8;NM;0.06;0;45;0;0;10;t2sest;0.070602;0.060000
8;NM;0.06;0;45;0;0;10;m0est;0.876844;1.000000
9;NM;0.06;0;45;0;0;10;t2sest;0.080267;0.060000
9;NM;0.06;0;45;0;0;10;m0est;0.902384;1.000000
10;NM;0.06;0;45;0;0;10;t2sest;0.077147;0.060000
10;NM;0.06;0;45;0;0;10;m0est;0.922900;1.000000
1;NM;0.08;0;45;0;0;10;t2sest;0.094553;0.080000
1;NM;0.08;0;45;0;0;10;m0est;0.902639;1.000000
2;NM;0.08;0;45;0;0;10;t2sest;0.084120;0.080000
2;NM;0.08;0;45;0;0;10;m0est;0.997495;1.000000
3;NM;0.08;0;45;0;0;10;t2sest;0.104914;0.080000
3;NM;0.08;0;45;0;0;10;m0est;0.849254;1.000000
4;NM;0.08;0;45;0;0;10;t2sest;0.078609;0.080000
4;NM;0.08;0;45;0;0;10;m0est;0.981056;1.000000
5;NM;0.08;0;45;0;0;10;t2sest;0.094074;0.080000
5;NM;0.08;0;45;0;0;10;m0est;0.907979;1.000000
6;NM;0.08;0;45;0;0;10;t2sest;0.090386;0.080000
6;NM;0.08;0;45;0;0;10;m0est;0.898918;1.000000
7;NM;0.08;0;45;0;0;10;t2sest;0.092862;0.080000
7;NM;0.08;0;45;0;0;10;m0est;1.050078;1.000000
8;NM;0.08;0;45;0;0;10;t2sest;0.119801;0.080000
8;NM;0.08;0;45;0;0;10;m0est;0.863359;1.000000
9;NM;0.08;0;45;0;0;10;t2sest;0.107060;0.080000
9;NM;0.08;0;45;0;0;10;m0est;0.882103;1.000000
10;NM;0.08;0;45;0;0;10;t2sest;0.076848;0.080000
10;NM;0.08;0;45;0;0;10;m0est;1.090823;1.000000
1;NM;0.02;0;90;0;0;10;t2sest;0.022243;0.020000
1;NM;0.02;0;90;0;0;10;m0est;1.107711;1.000000
2;NM;0.02;0;90;0;0;10;t2sest;0.020741;0.020000
2;NM;0.02;0;90;0;0;10;m0est;1.027342;1.000000
3;NM;0.02;0;90;0;0;10;t2sest;0.059273;0.020000
3;NM;0.02;0;90;0;0;10;m0est;0.538865;1.000000
4;NM;0.02;0;90;0;0;10;t2sest;0.045097;0.020000
4;NM;0.02;0;90;0;0;10;m0est;0.690722;1.000000
5;NM;0.02;0;90;0;0;10;t2sest;0.116326;0.020000
5;NM;0.02;0;90;0;0;10;m0est;0.404975;1.000000
6;NM;0.02;0;90;0;0;10;t2sest;0.052692;0.020000
6;NM;0.02;0;90;0;0;10;m0est;0.561381;1.000000
7;NM;0.02;0;90;0;0;10;t2sest;0.048537;0.020000
7;NM;0.02;0;90;0;0;10;m0est;0.578566;1.000000
8;NM;0.02;0;90;0;0;10;t2sest;0.044901;0.020000
8;NM;0.02;0;90;0;0;10;m0est;0.617814;1.000000
9;NM;0.02;0;90;0;0;10;t2sest;0.091614;0.020000
9;NM;0.02;0;90;0;0;10;m0est;0.401689;1.000000
10;NM;0.02;0;90;0;0;10;t2sest;0.025288;0.020000
10;NM;0.02;0;90;0;0;10;m0est;1.024770;1.000000
1;NM;0.04;0;90;0;0;10;t2sest;0.051353;0.040000
1;NM;0.04;0;90;0;0;10;m0est;0.808479;1.000000
2;NM;0.04;0;90;0;0;10;t2sest;0.051901;0.040000
2;NM;0.04;0;90;0;0;10;m0est;0.790876;1.000000
3;NM;0.04;0;90;0;0;10;t2sest;0.042092;0.040000
3;NM;0.04;0;90;0;0;10;m0est;1.147415;1.000000
4;NM;0.04;0;90;0;0;10;t2sest;0.053325;0.040000
4;NM;0.04;0;90;0;0;10;m0est;0.893029;1.000000
5;NM;0.04;0;90;0;0;10;t2sest;0.053842;0.040000
5;NM;0.04;0;90;0;0;10;m0est;0.744586;1.000000
6;NM;0.04;0;90;0;0;10;t2sest;0.049796;0.040000
6;NM;0.04;0;90;0;0;10;m0est;0.978480;1.000000
7;NM;0.04;0;90;0;0;10;t2sest;0.052528;0.040000
7;NM;0.04;0;90;0;0;10;m0est;0.857037;1.000000
8;NM;0.04;0;90;0;0;10;t2sest;0.044684;0.040000
8;NM;0.04;0;90;0;0;10;m0est;1.037928;1.000000
9;NM;0.04;0;90;0;0;10;t2sest;0.045244;0.040000
9;NM;0.04;0;90;0;0;10;m0est;1.107198;1.000000
1;NM;0.06;0;90;0;0;10;t2sest;0.067282;0.060000
1;NM;0.06;0;90;0;0;10;m0est;0.960337;1.000000
2;NM;0.06;0;90;0;0;10;t2sest;0.071364;0.060000
2;NM;0.06;0;90;0;0;10;m0est;0.996989;1.000000
3;NM;0.06;0;90;0;0;10;t2sest;0.075499;0.060000
3;NM;0.06;0;90;0;0;10;m0est;0.790533;1.000000
4;NM;0.06;0;90;0;0;10;t2sest;0.065817;0.060000
4;NM;0.06;0;90;0;0;10;m0est;0.875368;1.000000
5;NM;0.06;0;90;0;0;10;t2sest;0.074317;0.060000
5;NM;0.06;0;90;0;0;10;m0est;0.828425;1.000000
6;NM;0.06;0;90;0;0;10;t2sest;0.071285;0.060000
6;NM;0.06;0;90;0;0;10;m0est;1.029682;1.000000
7;NM;0.06;0;90;0;0;10;t2sest;0.068749;0.060000
7;NM;0.06;0;90;0;0;10;m0est;0.988469;1.000000
8;NM;0.06;0;90;0;0;10;t2sest;0.087001;0.060000
8;NM;0.06;0;90;0;0;10;m0est;0.902829;1.000000
9;NM;0.06;0;90;0;0;10;t2sest;0.066532;0.060000
9;NM;0.06;0;90;0;0;10;m0est;1.015601;1.000000
10;NM;0.06;0;90;0;0;10;t2sest;0.066078;0.060000
10;NM;0.06;0;90;0;0;10;m0est;1.019008;1.000000
1;NM;0.08;0;90;0;0;10;t2sest;0.072749;0.080000
1;NM;0.08;0;90;0;0;10;m0est;1.106311;1.000000
2;NM;0.08;0;90;0;0;10;t2sest;0.086651;0.080000
2;NM;0.08;0;90;0;0;10;m0est;0.980418;1.000000
3;NM;0.08;0;90;0;0;10;t2sest;0.089160;0.080000
3;NM;0.08;0;90;0;0;10;m0est;1.012381;1.000000
4;NM;0.08;0;90;0;0;10;t2sest;0.114015;0.080000
4;NM;0.08;0;90;0;0;10;m0est;0.843411;1.000000
5;NM;0.08;0;90;0;0;10;t2sest;0.066299;0.080000
5;NM;0.08;0;90;0;0;10;m0est;1.151420;1.000000
6;NM;0.08;0;90;0;0;10;t2sest;0.084951;0.080000
6;NM;0.08;0;90;0;0;10;m0est;1.027322;1.000000
7;NM;0.08;0;90;0;0;10;t2sest;0.072720;0.080000
7;NM;0.08;0;90;0;0;10;m0est;1.075450;1.000000
8;NM;0.08;0;90;0;0;10;t2sest;0.110462;0.080000
8;NM;0.08;0;90;0;0;10;m0est;0.847261;1.000000
9;NM;0.08;0;90;0;0;10;t2sest;0.082700;0.080000
9;NM;0.08;0;90;0;0;10;m0est;1.108133;1.000000
10;NM;0.08;0;90;0;0;10;t2sest;0.086647;0.080000
10;NM;0.08;0;90;0;0;10;m0est;0.931969;1.000000
1;NM;0.02;0;135;0;0;10;t2sest;0.064459;0.020000
1;NM;0.02;0;135;0;0;10;m0est;0.457747;1.000000
2;NM;0.02;0;135;0;0;10;t2sest;0.068413;0.020000
2;NM;0.02;0;135;0;0;10;m0est;0.566441;1.000000
3;NM;0.02;0;135;0;0;10;t2sest;0.037657;0.020000
3;NM;0.02;0;135;0;0;10;m0est;0.743730;1.000000
4;NM;0.02;0;135;0;0;10;t2sest;0.044951;0.020000
4;NM;0.02;0;135;0;0;10;m0est;0.572116;1.000000
5;NM;0.02;0;135;0;0;10;t2sest;0.063899;0.020000
5;NM;0.02;0;135;0;0;10;m0est;0.440262;1.000000
6;NM;0.02;0;135;0;0;10;t2sest;0.043341;0.020000
6;NM;0.02;0;135;0;0;10;m0est;0.663206;1.000000
7;NM;0.02;0;135;0;0;10;t2sest;0.049911;0.020000
7;NM;0.02;0;135;0;0;10;m0est;0.541571;1.000000
8;NM;0.02;0;135;0;0;10;t2sest;0.044092;0.020000
8;NM;0.02;0;135;0;0;10;m0est;0.622056;1.000000
9;NM;0.02;0;135;0;0;10;t2sest;0.052257;0.020000
9;NM;0.02;0;135;0;0;10;m0est;0.659965;1.000000
10;NM;0.02;0;135;0;0;10;t2sest;0.051862;0.020000
10;NM;0.02;0;135;0;0;10;m0est;0.608379;1.000000
1;NM;0.04;0;135;0;0;10;t2sest;0.056860;0.040000
1;NM;0.04;0;135;0;0;10;m0est;0.907368;1.000000
2;NM;0.04;0;135;0;0;10;t2sest;0.045174;0.040000
2;NM;0.04;0;135;0;0;10;m0est;0.932730;1.000000
3;NM;0.04;0;135;0;0;10;t2sest;0.045573;0.040000
3;NM;0.04;0;135;0;0;10;m0est;1.173978;1.000000
4;NM;0.04;0;135;0;0;10;t2sest;0.065146;0.040000
4;NM;0.04;0;135;0;0;10;m0est;0.889358;1.000000
5;NM;0.04;0;135;0;0;10;t2sest;0.070585;0.040000
5;NM;0.04;0;135;0;0;10;m0est;0.774096;1.000000
6;NM;0.04;0;135;0;0;10;t2sest;0.049553;0.040000
6;NM;0.04;0;135;0;0;10;m0est;0.907355;1.000000
7;NM;0.04;0;135;0;0;10;t2sest;0.046039;0.040000
7;NM;0.04;0;135;0;0;10;m0est;0.992140;1.000000
8;NM;0.04;0;135;0;0;10;t2sest;0.057828;0.040000
8;NM;0.04;0;135;0;0;10;m0est;0.766581;1.000000
9;NM;0.04;0;135;0;0;10;t2sest;0.058673;0.040000
9;NM;0.04;0;135;0;0;10;m0est;0.964453;1.000000
10;NM;0.04;0;135;0;0;10;t2sest;0.060463;0.040000
10;NM;0.04;0;135;0;0;10;m0est;0.687120;1.000000
1;NM;0.06;0;135;0;0;10;t2sest;0.057920;0.060000
1;NM;0.06;0;135;0;0;10;m0est;1.035127;1.000000
2;NM;0.06;0;135;0;0;10;t2sest;0.051531;0.060000
2;NM;0.06;0;135;0;0;10;m0est;1.074543;1.000000
3;NM;0.06;0;135;0;0;10;t2sest;0.059376;0.060000
3;NM;0.06;0;135;0;0;10;m0est;1.038432;1.000000
4;NM;0.06;0;135;0;0;10;t2sest;0.070529;0.060000
4;NM;0.06;0;135;0;0;10;m0est;1.086100;1.000000
5;NM;0.06;0;135;0;0;10;t2sest;0.092995;0.060000
5;NM;0.06;0;135;0;0;10;m0est;0.818957;1.000000
6;NM;0.06;0;135;0;0;10;t2sest;0.052637;0.060000
6;NM;0.06;0;135;0;0;10;m0est;1.094106;1.000000
7;NM;0.06;0;135;0;0;10;t2sest;0.099251;0.060000
7;NM;0.06;0;135;0;0;10;m0est;0.826985;1.000000
8;NM;0.06;0;135;0;0;10;t2sest;0.068856;0.060000
8;NM;0.06;0;135;0;0;10;m0est;0.976745;1.000000
9;NM;0.06;0;135;0;0;10;t2sest;0.078242;0.060000
9;NM;0.06;0;135;0;0;10;m0est;0.895101;1.000000
10;NM;0.06;0;135;0;0;10;t2sest;0.072442;0.060000
10;NM;0.06;0;135;0;0;10;m0est;0.809707;1.000000
1;NM;0.08;0;135;0;0;10;t2sest;0.085222;0.080000
1;NM;0.08;0;135;0;0;10;m0est;0.935538;1.000000
2;NM;0.08;0;135;0;0;10;t2sest;0.073896;0.080000
2;NM;0.08;0;135;0;0;10;m0est;1.092746;1.000000
3;NM;0.08;0;135;0;0;10;t2sest;0.072785;0.080000
3;NM;0.08;0;135;0;0;10;m0est;1.122649;1.000000
4;NM;0.08;0;135;0;0;10;t2sest;0.087111;0.080000
4;NM;0.08;0;135;0;0;10;m0est;1.046298;1.000000
5;NM;0.08;0;135;0;0;10;t2sest;0.081405;0.080000
5;NM;0.08;0;135;0;0;10;m0est;1.045184;1.000000
6;NM;0.08;0;135;0;0;10;t2sest;0.076866;0.080000
6;NM;0.08;0;135;0;0;10;m0est;1.051579;1.000000
7;NM;0.08;0;135;0;0;10;t2sest;0.083644;0.080000
7;NM;0.08;0;135;0;0;10;m0est;1.189473;1.000000
8;NM;0.08;0;135;0;0;10;t2sest;0.080970;0.080000
8;NM;0.08;0;135;0;0;10;m0est;1.045583;1.000000
9;NM;0.08;0;135;0;0;10;t2sest;0.083803;0.080000
9;NM;0.08;0;135;0;0;10;m0est;1.022404;1.000000
10;NM;0.08;0;135;0;0;10;t2sest;0.085072;0.080000
10;NM;0.08;0;135;0;0;10;m0est;0.948154;1.000000
1;NM;0.02;0;180;0;0;10;t2sest;0.072715;0.020000
1;NM;0.02;0;180;0;0;10;m0est;0.403118;1.000000
2;NM;0.02;0;180;0;0;10;t2sest;0.025053;0.020000
2;NM;0.02;0;180;0;0;10;m0est;1.058378;1.000000
3;NM;0.02;0;180;0;0;10;t2sest;0.076296;0.020000
3;NM;0.02;0;180;0;0;10;m0est;0.390890;1.000000
4;NM;0.02;0;180;0;0;10;t2sest;0.046675;0.020000
4;NM;0.02;0;180;0;0;10;m0est;0.574735;1.000000
5;NM;0.02;0;180;0;0;10;t2sest;0.123268;0.020000
5;NM;0.02;0;180;0;0;10;m0est;0.351017;1.000000
6;NM;0.02;0;180;0;0;10;t2sest;0.138343;0.020000
6;NM;0.02;0;180;0;0;10;m0est;0.325628;1.000000
7;NM;0.02;0;180;0;0;10;t2sest;0.039309;0.020000
7;NM;0.02;0;180;0;0;10;m0est;0.679510;1.000000
8;NM;0.02;0;180;0;0;10;t2sest;0.128113;0.020000
8;NM;0.02;0;180;0;0;10;m0est;0.269635;1.000000
9;NM;0.02;0;180;0;0;10;t2sest;0.049525;0.020000
9;NM;0.02;0;180;0;0;10;m0est;0.596076;1.000000
10;NM;0.02;0;180;0;0;10;t2sest;0.064169;0.020000
10;NM;0.02;0;180;0;0;10;m0est;0.458122;1.000000
1;NM;0.04;0;180;0;0;10;t2sest;0.048592;0.040000
1;NM;0.04;0;180;0;0;10;m0est;0.970513;1.000000
2;NM;0.04;0;180;0;0;10;t2sest;0.040482;0.040000
2;NM;0.04;0;180;0;0;10;m0est;1.093195;1.000000
3;NM;0.04;0;180;0;0;10;t2sest;0.040423;0.040000
3;NM;0.04;0;180;0;0;10;m0est;1.049444;1.000000
4;NM;0.04;0;180;0;0;10;t2sest;0.045895;0.040000
4;NM;0.04;0;180;0;0;10;m0est;0.942308;1.000000
5;NM;0.04;0;180;0;0;10;t2sest;0.052668;0.040000
5;NM;0.04;0;180;0;0;10;m0est;0.798012;1.000000
6;NM;0.04;0;180;0;0;10;t2sest;0.061255;0.040000
6;NM;0.04;0;180;0;0;10;m0est;0.848413;1.000000
7;NM;0.04;0;180;0;0;10;t2sest;0.062823;0.040000
7;NM;0.04;0;180;0;0;10;m0est;0.790070;1.000000
8;NM;0.04;0;180;0;0;10;t2sest;0.057772;0.040000
8;NM;0.04;0;180;0;0;10;m0est;0.841507;1.000000
9;NM;0.04;0;180;0;0;10;t2sest;0.072306;0.040000
9;NM;0.04;0;180;0;0;10;m0est;0.750197;1.000000
10;NM;0.04;0;180;0;0;10;t2sest;0.058384;0.040000
10;NM;0.04;0;180;0;0;10;m0est;0.898686;1.000000
1;NM;0.06;0;180;0;0;10;t2sest;0.078028;0.060000
1;NM;0.06;0;180;0;0;10;m0est;0.954159;1.000000
2;NM;0.06;0;180;0;0;10;t2sest;0.061727;0.060000
2;NM;0.06;0;180;0;0;10;m0est;0.967916;1.000000
3;NM;0.06;0;180;0;0;10;t2sest;0.068180;0.060000
3;NM;0.06;0;180;0;0;10;m0est;0.896759;1.000000
4;NM;0.06;0;180;0;0;10;t2sest;0.059034;0.060000
4;NM;0.06;0;180;0;0;10;m0est;1.039351;1.000000
5;NM;0.06;0;180;0;0;10;t2sest;0.065956;0.060000
5;NM;0.06;0;180;0;0;10;m0est;0.943847;1.000000
6;NM;0.06;0;180;0;0;10;t2sest;0.068129;0.060000
6;NM;0.06;0;180;0;0;10;m0est;1.030801;1.000000
7;NM;0.06;0;180;0;0;10;t2sest;0.074406;0.060000
7;NM;0.06;0;180;0;0;10;m0est;0.912499;1.000000
8;NM;0.06;0;180;0;0;10;t2sest;0.067748;0.060000
8;NM;0.06;0;180;0;0;10;m0est;0.958125;1.000000
9;NM;0.06;0;180;0;0;10;t2sest;0.056663;0.060000
9;NM;0.06;0;180;0;0;10;m0est;1.151855;1.000000
10;NM;0.06;0;180;0;0;10;t2sest;0.071068;0.060000
10;NM;0.06;0;180;0;0;10;m0est;0.905204;1.000000
1;NM;0.08;0;180;0;0;10;t2sest;0.084703;0.080000
1;NM;0.08;0;180;0;0;10;m0est;1.007101;1.000000
2;NM;0.08;0;180;0;0;10;t2sest;0.076155;0.080000
2;NM;0.08;0;180;0;0;10;m0est;1.034369;1.000000
3;NM;0.08;0;180;0;0;10;t2sest;0.090289;0.080000
3;NM;0.08;0;180;0;0;10;m0est;0.952531;1.000000
4;NM;0.08;0;180;0;0;10;t2sest;0.084637;0.080000
4;NM;0.08;0;180;0;0;10;m0est;0.951462;1.000000
5;NM;0.08;0;180;0;0;10;t2sest;0.072872;0.080000
5;NM;0.08;0;180;0;0;10;m0est;1.049169;1.000000
6;NM;0.08;0;180;0;0;10;t2sest;0.077256;0.080000
6;NM;0.08;0;180;0;0;10;m0est;1.027608;1.000000
7;NM;0.08;0;180;0;0;10;t2sest;0.086014;0.080000
7;NM;0.08;0;180;0;0;10;m0est;0.960650;1.000000
8;NM;0.08;0;180;0;0;10;t2sest;0.084447;0.080000
8;NM;0.08;0;180;0;0;10;m0est;0.941483;1.000000
9;NM;0.08;0;180;0;0;10;t2sest;0.080544;0.080000
9;NM;0.08;0;180;0;0;10;m0est;1.052680;1.000000
10;NM;0.08;0;180;0;0;10;t2sest;0.076826;0.080000
10;NM;0.08;0;180;0;0;10;m0est;1.020703;1.000000
1;NM;0.02;0;225;0;0;10;t2sest;0.040668;0.020000
1;NM;0.02;0;225;0;0;10;m0est;0.761026;1.000000
2;NM;0.02;0;225;0;0;10;t2sest;0.048074;0.020000
2;NM;0.02;0;225;0;0;10;m0est;0.612616;1.000000
3;NM;0.02;0;225;0;0;10;t2sest;0.016124;0.020000
3;NM;0.02;0;225;0;0;10;m0est;1.496419;1.000000
4;NM;0.02;0;225;0;0;10;t2sest;0.056583;0.020000
